danceability,mode,valence,tempo,acousticness,loudness,energy,type,speechiness,id,duration_ms,liveness,key,instrumentalness,time_signature
0.517,0,0.224,156.033,0.426,-7.844,0.865,audio_features,0.102,1khlL3DxRKVWhoYAQvjNmi,261627,0.113,3,0.000106,4
0.838,0,0.853,127.982,0.772,-8.205,0.862,audio_features,0.234,68ie7XpZlLTB9HM9ri9YSG,151505,0.3,11,0.000837,4
0.83,0,0.608,96.011,0.252,-6.293,0.61,audio_features,0.0555,1WBA3KunNN2GGpHghfwnNE,228125,0.115,1,1.27e-05,4
0.685,1,0.409,144.862,0.623,-9.921,0.483,audio_features,0.0405,5V1Vvp14lWyuNi09tCbE2t,220923,0.107,9,0,4
0.792,0,0.798,105.001,0.201,-9.939,0.776,audio_features,0.0537,5qYwe6mUwdZZfmAjrUJKWo,258213,0.154,5,0.00367,4
0.789,1,0.889,102.055,0.535,-5.631,0.789,audio_features,0.0463,1SbK7OHdqsTUfzPVKylwND,236618,0.302,0,0.00872,4
0.758,0,0.684,137.973,0.183,-4.437,0.877,audio_features,0.119,55dNc8XsVNCh7tf9n2K5At,188648,0.183,11,0,4
0.64,0,0.898,82.874,0.104,-3.423,0.938,audio_features,0.185,0FSrCEox8bEpO3RD6ZfEr5,257926,0.119,0,0.000116,4
0.304,0,0.307,81.132,0.874,-9.07,0.433,audio_features,0.0322,4CbM4S7EIf2BbbVn9p9z87,242621,0.0795,10,0.0181,4
0.472,0,0.574,179.939,0.81,-7.734,0.561,audio_features,0.0316,1F4NcTDQ2le32WMUGNF8jn,250667,0.114,7,0.0118,3
0.695,0,0.566,139.02,0.482,-4.374,0.912,audio_features,0.127,5A7tsSHfPlayucdGsZCXDO,275504,0.0888,7,0,4
0.66,0,0.509,138.121,0.465,-7.522,0.738,audio_features,0.0512,6BiLK0zV9MULmHcM7G7L2W,310000,0.272,4,1.24e-05,4
0.888,1,0.67,119.011,0.0294,-7.12,0.721,audio_features,0.0741,7ckbuOliK5yK7Ex81PHXPq,315163,0.0741,1,0.0634,4
0.55,0,0.514,192.133,0.428,-7.688,0.593,audio_features,0.0317,2NNaXrmHXZcVcq2ClYQQaN,249507,0.0881,5,0.0017,4
0.8,0,0.769,99.988,0.184,-6.71,0.849,audio_features,0.084,50S4eXHWTvOYWkNNyOphyt,208639,0.199,10,0.000117,4
0.6,0,0.614,191.866,0.529,-7.663,0.772,audio_features,0.0827,78ulucGAXshdFUfp55rSSx,202066,0.133,6,0.0128,4
0.803,1,0.901,122.941,0.155,-9.108,0.715,audio_features,0.0646,5Slxs7Q8NThpVmgi6KES8i,188907,0.196,1,0.0101,4
0.857,1,0.593,105.019,0.0297,-5.818,0.679,audio_features,0.0465,7A6skvuR8BIcgPDRc2hQSt,218331,0.0827,0,0.00382,4
0.873,1,0.769,123.967,0.649,-7.019,0.907,audio_features,0.0531,0mFDtKfNn1aBcVrRjxxF96,235492,0.142,1,0.0864,4
0.547,1,0.88,77.671,0.105,-2.949,0.914,audio_features,0.26,3exWcuBuks0szFwZTqKHUG,220000,0.0535,1,1.12e-05,4
0.624,1,0.706,113.004,0.159,-5.492,0.839,audio_features,0.287,7cRr6GPazwwxV7ImRdHcEe,306840,0.287,1,5.28e-05,3
0.836,0,0.893,125.026,0.0103,-7.584,0.7,audio_features,0.037,5HEOeJtUTqwEKjreddAznY,209280,0.108,11,0,4
0.697,1,0.775,163.977,0.201,-5.768,0.952,audio_features,0.266,4RZJ3dzFvKJd3mZ6PjAQKV,269436,0.0562,11,1.23e-06,4
0.697,1,0.36,141.959,0.643,-8.239,0.768,audio_features,0.0765,2R8JubrAwOWuUuKifnI7H4,298569,0.108,7,0.000669,4
0.511,0,0.589,98.006,0.934,-14.124,0.436,audio_features,0.0289,5fvWkwTjndak9JgCwwMIwc,137665,0.112,5,0.205,4
0.751,1,0.725,95.001,0.221,-5.67,0.8,audio_features,0.0536,4FHK7jD3TKtW8P5MDhG208,233518,0.102,1,0.535,4
0.842,1,0.854,104.976,0.21,-6.388,0.652,audio_features,0.0355,7Aq9hEoOeCbKn3yuq51pGk,211260,0.203,10,0.182,4
0.392,1,0.446,65.528,0.627,-5.744,0.574,audio_features,0.0336,1hzaaPxtBKyTTnOiz0zALA,242322,0.532,5,0,4
0.853,0,0.54,98.006,0.835,-9.074,0.527,audio_features,0.0561,19UuRC8YvoMHTGN41QPLwl,209050,0.15,10,4.27e-05,4
0.815,1,0.536,105.009,0.116,-7.343,0.863,audio_features,0.0734,2k88Nvcqtx8W50uZjR33YE,272798,0.313,0,0,4
0.793,0,0.838,118.994,0.565,-6.703,0.777,audio_features,0.0713,4BXmwodtCF95YeRSy0g73i,252138,0.189,8,0.000263,4
0.804,1,0.801,79.996,0.396,-8.161,0.821,audio_features,0.248,0nS3ySUkNRW51tabOIjZYT,228598,0.11,0,8.41e-05,4
0.681,0,0.715,168.306,0.434,-5.972,0.936,audio_features,0.156,6Ztlawhm5iAykBNVmUQwPl,210998,0.115,11,2.01e-05,4
0.669,1,0.733,173.947,0.351,-6.064,0.768,audio_features,0.184,4rAZuZRc81Xy7HKvtkd3Wn,215689,0.145,0,0.205,4
0.836,0,0.58,110.01,0.619,-8.386,0.853,audio_features,0.0768,6e0318agXQyjclTZs5vqEF,120692,0.128,4,0.186,4
0.738,0,0.52,103.9,0.302,-6.68,0.884,audio_features,0.0903,1gBrytsqd5PzMnyVHajmGm,218869,0.115,1,1.09e-06,4
0.891,0,0.899,95.003,0.633,-8.011,0.522,audio_features,0.0391,4qnbyphQuBj1YpPor7TnjR,229263,0.0759,0,0.429,4
0.787,0,0.761,100.036,0.459,-9.917,0.756,audio_features,0.0659,6bEjvh09OXqmcgbbXPWo6A,263509,0.155,11,0.0017,4
0.827,1,0.838,105.015,0.697,-6.676,0.837,audio_features,0.0726,1LHYBmU3UvhSQJpvVxqKCg,231123,0.134,2,0.202,4
0.758,0,0.714,129.975,0.562,-5.266,0.95,audio_features,0.0497,1jxlICSKQiqbltCtCyRPio,211846,0.17,10,0.00843,4
0.686,1,0.622,88.044,0.454,-4.934,0.792,audio_features,0.0443,5lakEcmD9rF4JPK4LwSmxc,203456,0.171,10,9.12e-05,4
0.68,0,0.538,131.067,0.591,-8.11,0.618,audio_features,0.0285,3yQTLXpYKl1WKz6bfLglHf,302803,0.0698,8,0.000176,4
0.848,1,0.779,99.003,0.812,-6.632,0.553,audio_features,0.0275,50xZEXClVNxkln3MS4wDH1,261685,0.0978,7,0.108,4
0.506,0,0.748,81.795,0.361,-7.277,0.804,audio_features,0.104,1RGbMd4J28QykKdQam9Ef6,235520,0.544,4,4.07e-06,3
0.78,0,0.731,115.024,0.629,-8.753,0.863,audio_features,0.0468,0BaNV5Ft6EPHLh7dEnY7Ew,178235,0.141,2,0.59,4
0.573,1,0.416,78.987,0.796,-7.931,0.366,audio_features,0.0582,4YSI0KRZjY6ntOT8ckQ0x3,117736,0.269,11,4.89e-06,3
0.732,0,0.496,139.958,0.409,-7.646,0.651,audio_features,0.0485,0CXzxw6vtBhQMaptjXx9jI,244607,0.181,11,9.19e-06,4
0.77,1,0.324,80.015,0.484,-3.543,0.995,audio_features,0.161,5BfPUwy0Zy5VpoZMbPHitt,287060,0.294,2,0.00164,4
0.745,0,0.862,91.519,0.0213,-6.414,0.82,audio_features,0.103,0cGUEdcVFzAnGQXsensprs,249180,0.169,10,2.62e-06,4
0.446,1,0.507,75.231,0.205,-2.116,0.964,audio_features,0.278,3jonq3OnyKGVfubQdunl7m,222400,0.319,1,0,4
0.747,1,0.505,142.042,0.088,-7.885,0.706,audio_features,0.0514,12QqgQPqe6xMJf0EFgxcCP,207488,0.556,8,0.000997,4
0.62,1,0.802,76.203,0.405,-3.283,0.835,audio_features,0.264,2V06e3XvyeyjfzK1rCljVG,214553,0.052,1,0,4
0.75,1,0.846,87.04,0.193,-8.868,0.898,audio_features,0.093,7Myt5UuXsOPJP8PWcRGCBA,236897,0.082,4,0.000198,4
0.593,0,0.904,164.898,0.232,-2.27,0.911,audio_features,0.171,4oBhE31sIakxf8bSPHuRT1,282545,0.0852,3,0,3
0.829,1,0.919,130.034,0.321,-5.693,0.811,audio_features,0.392,4bbeXHwW95npFQuPa2D8e1,211385,0.056,0,0,4
0.936,0,0.965,117.023,0.304,-5.856,0.85,audio_features,0.0829,1iyWzBAthsLghPEvAC4Aup,177284,0.0278,1,1.87e-05,4
0.875,1,0.738,100.09,0.65,-6.317,0.671,audio_features,0.202,7eONkQbNZvohVwbjbOwTEP,199800,0.0657,10,4.88e-05,4
0.794,0,0.547,124.97,0.00364,-2.476,0.894,audio_features,0.0411,5VayHAvzwBx4i87c1twFjS,250680,0.139,10,0.0113,4
0.45,1,0.881,70.578,0.701,-6.907,0.866,audio_features,0.28,2UJV9tIwvLv7rCpi15qnEG,223099,0.142,1,0.00167,4
0.738,0,0.862,83.966,0.245,-2.802,0.901,audio_features,0.183,7h5QJLJ1KtgChdKnj8kXqG,197321,0.0986,9,0.124,4
0.48,1,0.27,168.114,0.43,-6.015,0.988,audio_features,0.17,2RCigtiYWf4LBCbp60m7Qg,240000,0.18,2,0.0142,4
0.804,0,0.94,130.021,0.405,-6.227,0.878,audio_features,0.0417,6kSuag0fk9FYsw7VVatqRN,221639,0.164,5,0.000883,4
0.672,1,0.872,169.842,0.159,-1.455,0.918,audio_features,0.168,5fl5pJKjWwJgRkbZfZzyGw,247361,0.415,7,0.00158,4
0.821,1,0.762,74.915,0.591,-5.256,0.9,audio_features,0.279,75Q1KovplyWXw3EZhBbnYB,221500,0.0766,7,0.000363,4
0.72,0,0.956,82.98,0.172,-3.133,0.949,audio_features,0.237,3APiIzLQYIitzR8F3oG1fV,333960,0.0836,5,9.55e-05,4
0.797,1,0.777,97.979,0.306,-5.725,0.965,audio_features,0.111,6Q7QOINF6xF4wFSgEJMBap,277101,0.245,8,0.0812,4
0.781,1,0.733,102.026,0.0343,-7.811,0.829,audio_features,0.241,0osnJEcmFX4tzO9MS8feMn,305560,0.0826,7,0.00502,4
0.759,1,0.914,97.906,0.431,-4.313,0.948,audio_features,0.098,3WTHnUPLqVZXSw54PFLtiL,278189,0.0288,7,0.0334,4
0.827,1,0.758,130.066,0.329,-7.331,0.949,audio_features,0.105,3dM6QAiyWLwxnDSkLwn6F5,250665,0.112,7,0.0339,4
0.81,0,0.923,151.97,0.36,-3.148,0.955,audio_features,0.165,4cjoZb33Fk1dZYrIRMg8Q6,83448,0.058,4,0.00991,4
0.829,0,0.644,77.547,0.255,-6.07,0.92,audio_features,0.407,18AWYoDcUk4OZuc33H54yq,249416,0.105,4,3.48e-06,4
0.766,0,0.508,127.961,0.53,-3.956,0.893,audio_features,0.0916,57MKnLN5IqjuACXBm01saz,246094,0.0565,4,0.000521,4
0.692,1,0.755,120.955,0.358,-9.897,0.802,audio_features,0.238,5wVTrHzxbqQwaU03EZYlV3,367507,0.156,7,1.91e-06,4
0.457,1,0.652,109.973,0.408,-7.645,0.542,audio_features,0.0575,36ylvIx1fVaM4i5pux7Ea1,214766,0.127,5,0,4
0.701,0,0.923,111.954,0.368,-4.821,0.896,audio_features,0.138,7owyCRdR8u7Yh3xTvSvLRw,263742,0.288,5,0,4
0.828,1,0.701,86.967,0.243,-7.951,0.319,audio_features,0.053,6N15m9oDBaQnDtc3dCyjcH,317280,0.134,0,0,4
0.576,0,0.511,106.504,0.395,-5.968,0.756,audio_features,0.151,2YUKv8mlj6iLWJPluKnazS,300683,0.258,11,0,3
0.412,1,0.689,187.911,0.66,-5.002,0.694,audio_features,0.0323,4kVsV4GhcNpHSDs6siioM0,275440,0.224,5,1.4e-05,3
0.818,0,0.83,95.026,0.327,-7.55,0.855,audio_features,0.144,5xqgufp2W33zz6BhkNT6rQ,372198,0.063,10,3.89e-06,4
0.914,0,0.965,130.011,0.0408,-2.859,0.81,audio_features,0.0589,3VOMlEYzEUKe7bVQZGTDDA,240459,0.0534,0,0.000229,4
0.918,1,0.897,122.048,0.0329,-10.711,0.584,audio_features,0.0493,6qv7Td0H2G7VPU7Dr6hJmK,321474,0.12,9,1.71e-06,4
0.736,0,0.662,155.913,0.373,-9.999,0.535,audio_features,0.145,79mCqeEXjeppAsUwZwi32R,162702,0.161,0,0,4
0.569,1,0.263,111.026,0.31,-6.921,0.818,audio_features,0.0613,2fg3uUkEJ7SJdq10Nsdxy6,302533,0.258,0,0.00137,3
0.722,0,0.242,92.005,0.516,-8.842,0.54,audio_features,0.0497,258qXhMkXXoK6mrWrZmP3f,252305,0.114,4,3.38e-06,4
0.686,0,0.658,92.958,0.17,-7.088,0.646,audio_features,0.0434,2NnLnKpodcqsFd9ktz48Wl,211674,0.0901,1,1.89e-05,4
0.866,0,0.732,95.036,0.00322,-10.415,0.595,audio_features,0.211,4s1OSJ61jWAnTVeEFG8p3v,262699,0.0615,6,7.43e-06,4
0.597,1,0.701,129.982,0.301,-10.348,0.862,audio_features,0.0387,24SK1bOZadwbCW3qTmnDhe,285973,0.183,7,0.81,4
0.797,1,0.532,97.976,0.0782,-9.114,0.566,audio_features,0.0343,0bETpWtPUymnLydCM8xKVn,328773,0.0923,8,0.000307,4
0.75,0,0.567,92.989,0.367,-9.941,0.425,audio_features,0.0264,3yohguhrtd3Ons3ehCXd6y,324054,0.103,7,0.000124,4
0.559,1,0.381,116.586,0.383,-7.87,0.441,audio_features,0.0301,4uSdLJZ1Qoe1ckC5WGmipG,420256,0.161,8,4.34e-06,4
0.592,0,0.583,109.946,0.436,-6.483,0.548,audio_features,0.0282,1vnDu8pbmwz88G6RDugerQ,206253,0.296,8,1.59e-05,4
0.526,0,0.447,136.96,0.282,-6.035,0.874,audio_features,0.0468,6bgK11CGkNwu3l7IelGikL,208844,0.131,10,0.000481,4
0.694,1,0.379,95.003,0.457,-9.331,0.446,audio_features,0.0326,0TFcAbxhJaWhtQct1y5ce9,285100,0.1,5,0.000866,4
0.511,0,0.176,87.908,0.365,-8.891,0.478,audio_features,0.0366,4c6YXvAN8xXkqv7oO58RME,195000,0.109,11,6.96e-06,4
0.769,1,0.578,114.927,0.234,-8.874,0.505,audio_features,0.0738,5jDcZCA2NJEvk7Kwa6bcE1,273293,0.101,8,1.78e-06,4
0.879,0,0.766,101.98,0.207,-6.156,0.628,audio_features,0.108,1sISDngLLJBiXyl45bzeiL,291576,0.0422,5,0.000104,4
0.652,1,0.46,134.934,0.322,-7.487,0.475,audio_features,0.0311,1IQal4qYfaJqmiUbuLRbIe,317213,0.126,0,2.27e-05,3
0.776,1,0.815,156.015,0.614,-8.187,0.887,audio_features,0.26,4tLnwYIZikUUiHdbRt2Pf8,294907,0.127,1,4.32e-05,3
0.727,1,0.441,137.925,0.75,-11.447,0.334,audio_features,0.0363,7yB169gdnxjqMFgaw4FPvg,312667,0.0829,2,1.45e-06,4
